date,ticker,news_count,analyst_titles_json,partner_headlines_json,combined_news_text
2017-09-25,NFLX,5,"[""Video: National Comic Book Day Reveals The Upside Of Brick And Mortar"", ""Benzinga's Option Alert Recap From September 25"", ""Netflix Shares Unaffected Amid Report Co. Looking To Expand Into In-Flight Streaming"", ""Netflix Option Alert: Oct 6 $170 Puts Sweep (63) at the Bid: 1154 @ $0.851 vs 1007 OI; Ref=$180.9399"", ""The World's Most Valuable Brands In 2017: Apple, Google, Coca-Cola And More""]",[],"Video: National Comic Book Day Reveals The Upside Of Brick And Mortar | Benzinga's Option Alert Recap From September 25 | Netflix Shares Unaffected Amid Report Co. Looking To Expand Into In-Flight Streaming | Netflix Option Alert: Oct 6 $170 Puts Sweep (63) at the Bid: 1154 @ $0.851 vs 1007 OI; Ref=$180.9399 | The World's Most Valuable Brands In 2017: Apple, Google, Coca-Cola And More"
2017-09-26,NFLX,1,"[""Watch These 7 Huge Put Purchases In Tuesday Trade""]",[],Watch These 7 Huge Put Purchases In Tuesday Trade
2017-09-27,NFLX,3,"[""28% Upside And Chill? Wells Fargo Expects Netflix To Outperform"", ""Benzinga's Top Upgrades, Downgrades For September 27, 2017"", ""Wells Fargo Initiates Coverage On Netflix with Outperform Rating, Announces $230.00 Price Target""]",[],"28% Upside And Chill? Wells Fargo Expects Netflix To Outperform | Benzinga's Top Upgrades, Downgrades For September 27, 2017 | Wells Fargo Initiates Coverage On Netflix with Outperform Rating, Announces $230.00 Price Target"
2017-09-28,NFLX,1,"[""Why Netflix Will Be A $300 Billion Company By 2030""]",[],Why Netflix Will Be A $300 Billion Company By 2030
2017-09-29,NFLX,3,"[""Vetr Issues Hold On Netflix As Price Stabilizes"", ""Roku's Monthly Active Users Have Risen 243% In 3 Years, But Can The Stock Keep Its Momentum?"", ""'PE FANG' Is The New 'FANG,' Says Internet Analyst Mark Mahaney""]",[],"Vetr Issues Hold On Netflix As Price Stabilizes | Roku's Monthly Active Users Have Risen 243% In 3 Years, But Can The Stock Keep Its Momentum? | 'PE FANG' Is The New 'FANG,' Says Internet Analyst Mark Mahaney"
2017-10-02,NFLX,1,"[""Benzinga's Bulls And Bears Of The Past Week: Netflix, Intel, Tesla And More""]",[],"Benzinga's Bulls And Bears Of The Past Week: Netflix, Intel, Tesla And More"
2017-10-03,NFLX,2,"[""Options Traders Expect Huge Moves In Morgan Stanley Stock"", ""Short Sellers Pour Into FAANG Stocks""]",[],Options Traders Expect Huge Moves In Morgan Stanley Stock | Short Sellers Pour Into FAANG Stocks
2017-10-04,NFLX,3,"[""Netflix Investor Apathy May Set Up Near-Term Upside; Analyst Raises Target To $225"", ""5 Biggest Price Target Changes For Wednesday"", ""Survey Says Expect A Solid Quarter From Netflix, Boosted By 'Narcos' And 'Ozark'""]",[],"Netflix Investor Apathy May Set Up Near-Term Upside; Analyst Raises Target To $225 | 5 Biggest Price Target Changes For Wednesday | Survey Says Expect A Solid Quarter From Netflix, Boosted By 'Narcos' And 'Ozark'"
2017-10-05,NFLX,5,"[""Todd Gordon's Netflix Trade"", ""Benzinga's Option Alert Recap From October 5"", ""Netflix Is Raising Prices Again: What You Need To Know"", ""Netflix Option Alert: Oct 13 $190 Puts Sweep (3) at the Ask: 514 @ $3.5 vs 323 OI; Ref=$190.29"", ""Mashable Reporting 'Netflix is raising its prices, again'""]",[],"Todd Gordon's Netflix Trade | Benzinga's Option Alert Recap From October 5 | Netflix Is Raising Prices Again: What You Need To Know | Netflix Option Alert: Oct 13 $190 Puts Sweep (3) at the Ask: 514 @ $3.5 vs 323 OI; Ref=$190.29 | Mashable Reporting 'Netflix is raising its prices, again'"
2017-10-06,NFLX,7,"[""Netflix Makes A New All-Time High By A Wide Margin"", ""S&P 500 Breaks 20-Year Record: 5 Best Buys"", ""Telecom Stock Roundup: T-Mobile, Sprint, CenturyLink And More"", ""The Netflix Price Increase: What It Means For Shareholders"", ""Netflix Flexes Its Pricing Power"", ""5 Biggest Price Target Changes For Friday"", ""The Market In 5 Minutes: First Jobs Loss In 7 Years, But Unemployment Rate Ticks Lower""]",[],"Netflix Makes A New All-Time High By A Wide Margin | S&P 500 Breaks 20-Year Record: 5 Best Buys | Telecom Stock Roundup: T-Mobile, Sprint, CenturyLink And More | The Netflix Price Increase: What It Means For Shareholders | Netflix Flexes Its Pricing Power | 5 Biggest Price Target Changes For Friday | The Market In 5 Minutes: First Jobs Loss In 7 Years, But Unemployment Rate Ticks Lower"
2017-10-09,NFLX,5,"[""Not Everyone Jumping On The Netflix Bandwagon Ahead Of Q3 Earnings"", ""Are Options Traders Betting On A Big Move in NVIDIA?"", ""Netflix May Not Be Done Raising Prices"", ""Wall Street Is Mostly Positive On Netflix's Price Hike"", ""Benzinga's Bulls And Bears Of The Past Week: FANG Stocks, GM, Chipotle And More""]",[],"Not Everyone Jumping On The Netflix Bandwagon Ahead Of Q3 Earnings | Are Options Traders Betting On A Big Move in NVIDIA? | Netflix May Not Be Done Raising Prices | Wall Street Is Mostly Positive On Netflix's Price Hike | Benzinga's Bulls And Bears Of The Past Week: FANG Stocks, GM, Chipotle And More"
2017-10-10,NFLX,4,"[""12 Stocks Moving In Tuesday's After-Hours Session"", ""Helios And Matheson Higher For 4th Session In A Row"", ""This Chart Shows Why Netflix Pricing Strategy Is Working"", ""Hearing Netflix Exec Says Recent Price Hike Not Related To Co.'s 'Investment Or Commitments'""]",[],12 Stocks Moving In Tuesday's After-Hours Session | Helios And Matheson Higher For 4th Session In A Row | This Chart Shows Why Netflix Pricing Strategy Is Working | Hearing Netflix Exec Says Recent Price Hike Not Related To Co.'s 'Investment Or Commitments'
2017-10-11,NFLX,4,"[""Benzinga's Option Alert Recap From October 11"", ""Netflix Option Alert: Oct 20 $207.5 Calls at the Ask: 2200 @ $3.4 vs 633 OI; Ref=$194.2017"", ""Binge-Watching All The Rage With Youngsters: 68% Of Millennials Prefer 'The Netflix Way'"", ""Citron Goes After Analytics Company Up 1,000% In A Month""]",[],"Benzinga's Option Alert Recap From October 11 | Netflix Option Alert: Oct 20 $207.5 Calls at the Ask: 2200 @ $3.4 vs 633 OI; Ref=$194.2017 | Binge-Watching All The Rage With Youngsters: 68% Of Millennials Prefer 'The Netflix Way' | Citron Goes After Analytics Company Up 1,000% In A Month"
2017-10-12,NFLX,10,"[""A Few Thoughts On Netflix Leading Into The Q3 Print"", ""Netflix To Report Q3 Earnings: What's In The Cards?"", ""Options Traders Expect Huge Moves In RH Stock"", ""Mitch Albom Talks About Cadence13, 'The Netflix Of Podcasts,' And Return Of 'The Sports Reporters'"", ""CoverWallet Closes $18.5 Million Funding Round Led By Foundation Capital"", ""5 Biggest Price Target Changes For Thursday"", ""An ETF Levered To The Cryptocurrency Trade"", ""Netflix Shares Up 0.55% Premarket; Earlier Bernstein Raised Price Target From $203 to $230"", ""In The Case Of The Netflix Price Increases, There Are More Pros Than Cons"", ""Watch These 7 Huge Call Purchases In Thursday Trade""]",[],"A Few Thoughts On Netflix Leading Into The Q3 Print | Netflix To Report Q3 Earnings: What's In The Cards? | Options Traders Expect Huge Moves In RH Stock | Mitch Albom Talks About Cadence13, 'The Netflix Of Podcasts,' And Return Of 'The Sports Reporters' | CoverWallet Closes $18.5 Million Funding Round Led By Foundation Capital | 5 Biggest Price Target Changes For Thursday | An ETF Levered To The Cryptocurrency Trade | Netflix Shares Up 0.55% Premarket; Earlier Bernstein Raised Price Target From $203 to $230 | In The Case Of The Netflix Price Increases, There Are More Pros Than Cons | Watch These 7 Huge Call Purchases In Thursday Trade"
2017-10-13,NFLX,5,"[""Theaters Concede Revenue As Netflix Releases Cannes-Worthy Film"", ""A FANG Stock Q3 Earnings Preview"", ""Analyst: International Netflix Subscriptions Expected To Impress In Q3, Beyond"", ""JNJ And IBM Report Q3 Earnings Early Next Week: What Might Be In Store?"", ""5 Biggest Price Target Changes For Friday""]",[],"Theaters Concede Revenue As Netflix Releases Cannes-Worthy Film | A FANG Stock Q3 Earnings Preview | Analyst: International Netflix Subscriptions Expected To Impress In Q3, Beyond | JNJ And IBM Report Q3 Earnings Early Next Week: What Might Be In Store? | 5 Biggest Price Target Changes For Friday"
2017-10-16,NFLX,22,"[""10 Stocks Moving In Monday's After-Hours Session"", ""Netflix Shares Up 2.11% After Hours; Co. Reported Q3 GAAP EPS $0.29 Which Included A Pre-Tax Non-Cash Loss Of $51M; Q3 Adj. EBITDA $0.37"", ""Netflix Hits New All-Time Highs After Blowout Q3 Earnings"", ""Netflix Sees Q4 EPS $0.41 vs $0.33 Est., Sales $3.274B vs $3.15B Est."", ""Netflix PR Confirms Q3 Net US Subscriber Additions 850K, International Additions 4.45M"", ""Netflix Reaffirms FY 2017 FCF Expectations"", ""Netflix Sees Q4 U.S. Contribution Margin Of 34.4%, A Decline Both Year-On-Year And Sequentially As Co. Boosts Marketing Investment Against A Growing Content Slate"", ""Netflix Press Release Confirms Q3 GAAP EPS $0.29 vs $0.32 Est., Sales $2.985B vs $2.97B Est."", ""Netflix Sees Q4 Global Net Adds Of 6.3M, 1.25M In U.S. And 5.05M Internationally"", ""Hearing Netflix Q3 EPS $0.29 vs $0.32 Est."", ""Netflix Shares up 3.6% Afterhours Following Q3 Metric Release, EPS Still Not Available"", ""Hearing Netflix Reports Q3 New Domestic Subs of 850K, 4.45M New International Subs"", ""Hearing Netflix Reports Q3 Sales $2.99B vs $2.97B Est."", ""Guggenheim Analyst Thinks Netflix Is Going To At Least Meet Q3 Guidance"", ""Tech Profits: Looking Beyond The FANG Stocks"", ""The Week Ahead: Earnings, Earnings, And More Earnings"", ""Upcoming Netflix Earnings: International Subscriber Growth in Focus"", ""Aegis Capital Initiates Coverage On Netflix with Hold Rating, Announces $200.00 Price Target"", ""Here Are The Key Numbers People Want To See From Netflix This Quarter"", ""A Peek Into The Markets: U.S. Stock Futures Edge Higher; Netflix Earnings In Focus""]",[],"10 Stocks Moving In Monday's After-Hours Session | Netflix Shares Up 2.11% After Hours; Co. Reported Q3 GAAP EPS $0.29 Which Included A Pre-Tax Non-Cash Loss Of $51M; Q3 Adj. EBITDA $0.37 | Netflix Hits New All-Time Highs After Blowout Q3 Earnings | Netflix Sees Q4 EPS $0.41 vs $0.33 Est., Sales $3.274B vs $3.15B Est. | Netflix PR Confirms Q3 Net US Subscriber Additions 850K, International Additions 4.45M | Netflix Reaffirms FY 2017 FCF Expectations | Netflix Sees Q4 U.S. Contribution Margin Of 34.4%, A Decline Both Year-On-Year And Sequentially As Co. Boosts Marketing Investment Against A Growing Content Slate | Netflix Press Release Confirms Q3 GAAP EPS $0.29 vs $0.32 Est., Sales $2.985B vs $2.97B Est. | Netflix Sees Q4 Global Net Adds Of 6.3M, 1.25M In U.S. And 5.05M Internationally | Hearing Netflix Q3 EPS $0.29 vs $0.32 Est. | Netflix Shares up 3.6% Afterhours Following Q3 Metric Release, EPS Still Not Available | Hearing Netflix Reports Q3 New Domestic Subs of 850K, 4.45M New International Subs | Hearing Netflix Reports Q3 Sales $2.99B vs $2.97B Est. | Guggenheim Analyst Thinks Netflix Is Going To At Least Meet Q3 Guidance | Tech Profits: Looking Beyond The FANG Stocks | The Week Ahead: Earnings, Earnings, And More Earnings | Upcoming Netflix Earnings: International Subscriber Growth in Focus | Aegis Capital Initiates Coverage On Netflix with Hold Rating, Announces $200.00 Price Target | Here Are The Key Numbers People Want To See From Netflix This Quarter | A Peek Into The Markets: U.S. Stock Futures Edge Higher; Netflix Earnings In Focus"
2017-10-17,NFLX,14,"[""From Nike To Netflix: What Teens Love And Hate In 2017"", ""Bill Nygren Weighs In On Netflix"", ""Here's How Much Netflix Is Paying For Its Subscriber Growth"", ""Binging On Netflix, Sell-Side Style: Analysts Review Company's Q3 Earnings"", ""Wedbush Analyst Michael Pachter Tweets: According to Just Watch, there are 985 TV shows on $NFLX justwatch.com/us/provider/ne… with 114 \""Originals\"" (11%) and 20 owned by them (2%)"", ""Can The Dow Pass Another Milestone? Financials Feed Frenzy, But Might It Be Enough?"", ""3 Things That Could Make Netflix Shares More Compelling At The Current Price"", ""5 Biggest Price Target Changes For Tuesday"", ""Subscriber Growth Strength Bolsters Netflix Q3"", ""The Market In 5 Minutes: Netflix, Goldman Sachs, And Morgan Stanley Keep The Earnings Beats Going"", ""This Millennial Trader Pinpoints Customer Service As A Key Sign Of Company Longevity"", ""Netflix Q3 Impresses, Q4 Looks 'Bright'"", ""A Peek Into The Markets: U.S. Stock Futures Flat; Goldman Sachs Earnings In Focus"", ""10 Stocks To Watch For October 17, 2017""]",[],"From Nike To Netflix: What Teens Love And Hate In 2017 | Bill Nygren Weighs In On Netflix | Here's How Much Netflix Is Paying For Its Subscriber Growth | Binging On Netflix, Sell-Side Style: Analysts Review Company's Q3 Earnings | Wedbush Analyst Michael Pachter Tweets: According to Just Watch, there are 985 TV shows on $NFLX justwatch.com/us/provider/ne… with 114 ""Originals"" (11%) and 20 owned by them (2%) | Can The Dow Pass Another Milestone? Financials Feed Frenzy, But Might It Be Enough? | 3 Things That Could Make Netflix Shares More Compelling At The Current Price | 5 Biggest Price Target Changes For Tuesday | Subscriber Growth Strength Bolsters Netflix Q3 | The Market In 5 Minutes: Netflix, Goldman Sachs, And Morgan Stanley Keep The Earnings Beats Going | This Millennial Trader Pinpoints Customer Service As A Key Sign Of Company Longevity | Netflix Q3 Impresses, Q4 Looks 'Bright' | A Peek Into The Markets: U.S. Stock Futures Flat; Goldman Sachs Earnings In Focus | 10 Stocks To Watch For October 17, 2017"
2017-10-18,NFLX,3,"[""Fortune Out With Report Saying 'Nielsen Says It Can Measure Netflix Viewership Now, But Netflix Disagrees'"", ""Resignation Of Amazon Studio's Roy Price Was 'A Blessing In Disguise' For Investors"", ""The Market In 5 Minutes: Housing Starts A Bit Lower Than Expected, Chipotle Gets A Downgrade""]",[],"Fortune Out With Report Saying 'Nielsen Says It Can Measure Netflix Viewership Now, But Netflix Disagrees' | Resignation Of Amazon Studio's Roy Price Was 'A Blessing In Disguise' For Investors | The Market In 5 Minutes: Housing Starts A Bit Lower Than Expected, Chipotle Gets A Downgrade"
2017-10-19,NFLX,1,"[""9 Stocks Highlighted On Thursday's PreMarket Prep""]",[],9 Stocks Highlighted On Thursday's PreMarket Prep
2017-10-20,NFLX,0,[],[],
2017-10-23,NFLX,2,"[""Roku: Here Are The Potential Risks And Rewards That Matter"", ""FAANMG ETFs To Consider Buying Ahead Of Q3 Earnings""]",[],Roku: Here Are The Potential Risks And Rewards That Matter | FAANMG ETFs To Consider Buying Ahead Of Q3 Earnings
2017-10-24,NFLX,6,"[""Here's What Analysts Are Saying About FANG Stocks Reporting Earnings This Week"", ""Einhorn's Positions In HPE, Micron, Tempur Sealy Create Curious Volatility"", ""Charter Communications Q3 Earnings: What's In Store?"", ""Some Big Sector ETFs Could Get New Looks"", ""MoviePass Surpasses 600,000 Subscriptions; Helios And Matheson Investors Are Loving It"", ""Robotics, AI Fund Thinks It's Found The 'New FAANG'""]",[],"Here's What Analysts Are Saying About FANG Stocks Reporting Earnings This Week | Einhorn's Positions In HPE, Micron, Tempur Sealy Create Curious Volatility | Charter Communications Q3 Earnings: What's In Store? | Some Big Sector ETFs Could Get New Looks | MoviePass Surpasses 600,000 Subscriptions; Helios And Matheson Investors Are Loving It | Robotics, AI Fund Thinks It's Found The 'New FAANG'"
2017-10-25,NFLX,1,"[""Media Stock Q3 Earnings On Tap: Comcast, Charter, Shaw, Time Warner""]",[],"Media Stock Q3 Earnings On Tap: Comcast, Charter, Shaw, Time Warner"
2017-10-26,NFLX,2,"[""Tech Expert Sean Udall Predicts No Major Earnings Misses, Q4 Rotation"", ""'Stranger Things' Not The Only Netflix Catalyst In Q4""]",[],"Tech Expert Sean Udall Predicts No Major Earnings Misses, Q4 Rotation | 'Stranger Things' Not The Only Netflix Catalyst In Q4"
2017-10-27,NFLX,0,[],[],
2017-10-30,NFLX,1,"[""Netflix Shares Show Volatility At End Of Day, Likely Related To Article Highlighting 'House Of Cards' Will End With Season 6; Stock Largely Unch Amid Report""]",[],"Netflix Shares Show Volatility At End Of Day, Likely Related To Article Highlighting 'House Of Cards' Will End With Season 6; Stock Largely Unch Amid Report"
2017-10-31,NFLX,3,"[""Netflix Halts 'House Of Cards' Production Indefinitely Following Kevin Spacey Sexual Harassment Allegations"", ""CNBC Now Tweets 'BREAKING: \""House of Cards\"" production halted \""until further notice\"" after Kevin Spacey sexual harassment allegation'"", ""Netflix Becoming More Than A House Of Cards With New In-House Content""]",[],"Netflix Halts 'House Of Cards' Production Indefinitely Following Kevin Spacey Sexual Harassment Allegations | CNBC Now Tweets 'BREAKING: ""House of Cards"" production halted ""until further notice"" after Kevin Spacey sexual harassment allegation' | Netflix Becoming More Than A House Of Cards With New In-House Content"
